,Trail,Time,N,dx,beta_0,beta_V,beta_K,beta_D,beta_Y,g,V,gState,iState,E0,Ei,Ef,Evolver,Cooling,pTime,wTime
0,0,2019/11/17 19:27:11,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.4999999999999999,31.493570264640688,31.49167102878122,IVP,Failed,0.001,0.18686151504516602
1,0,2019/11/17 19:27:11,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.4999999999999999,31.493570264640688,31.447467019785023,IVP,Failed,0.26410526315789473,0.48264193534851074
2,0,2019/11/17 19:27:12,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.4999999999999999,31.493570264640688,31.294077177315046,IVP,Failed,0.5272105263157895,0.7934112548828125
3,0,2019/11/17 19:27:13,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.4999999999999999,31.493570264640688,30.941128783456378,IVP,Partially Cooled,0.7903157894736842,1.005253791809082
4,0,2019/11/17 19:27:14,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.4999999999999999,31.493570264640688,30.15240179148552,IVP,Partially Cooled,1.0534210526315788,1.23708176612854
5,0,2019/11/17 19:27:16,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.4999999999999999,31.493570264640688,28.09741085694921,IVP,Partially Cooled,1.3165263157894735,1.4729068279266357
6,0,2019/11/17 19:27:18,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.4999999999999999,31.493570264640688,12.08406792650613,IVP,Partially Cooled,1.5796315789473683,1.78067946434021
7,0,2019/11/17 19:27:20,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.4999999999999999,31.493570264640688,2.715983987999486,IVP,Partially Cooled,1.842736842105263,2.2483322620391846
8,0,2019/11/17 19:27:23,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.4999999999999999,31.493570264640688,2.4661786335530422,IVP,Partially Cooled,2.1058421052631577,2.6720197200775146
9,0,2019/11/17 19:27:26,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.4999999999999999,31.493570264640688,2.3960059785152903,IVP,Partially Cooled,2.3689473684210527,3.2965540885925293
10,0,2019/11/17 19:27:30,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.4999999999999999,31.493570264640688,2.362586103817704,IVP,Partially Cooled,2.632052631578947,3.7282345294952393
11,0,2019/11/17 19:27:34,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.4999999999999999,31.493570264640688,2.3359708644748935,IVP,Partially Cooled,2.8951578947368417,4.234859228134155
12,0,2019/11/17 19:27:38,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.4999999999999999,31.493570264640688,2.288289100223566,IVP,Partially Cooled,3.1582631578947367,4.54762601852417
13,0,2019/11/17 19:27:43,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.4999999999999999,31.493570264640688,2.124654885410378,IVP,Partially Cooled,3.4213684210526316,4.94133448600769
14,0,2019/11/17 19:27:49,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.4999999999999999,31.493570264640688,1.6786498637891274,IVP,Partially Cooled,3.684473684210526,5.414982795715332
15,0,2019/11/17 19:27:55,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.4999999999999999,31.493570264640688,1.2934902439528133,IVP,Partially Cooled,3.9475789473684206,6.440222263336182
16,0,2019/11/17 19:28:02,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.4999999999999999,31.493570264640688,1.1225459521084011,IVP,Partially Cooled,4.210684210526316,6.563131809234619
17,0,2019/11/17 19:28:09,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.4999999999999999,31.493570264640688,0.9441783805832082,IVP,Cooled,4.473789473684211,6.885891914367676
18,0,2019/11/17 19:28:16,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.4999999999999999,31.493570264640688,0.6282313362205469,IVP,Cooled,4.736894736842106,7.138705253601074
19,0,2019/11/17 19:28:24,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.4999999999999999,31.493570264640688,0.5952015067026478,IVP,Cooled,5.0,7.8261942863464355
20,0,2019/11/17 19:28:24,128,0.2,1,20,0,0,0,0,HO,Gaussian,ST,0.4999999999999999,31.493570264640688,31.491671555608825,IVP,Failed,0.001,0.1888594627380371
21,0,2019/11/17 19:28:24,128,0.2,1,20,0,0,0,0,HO,Gaussian,ST,0.4999999999999999,31.493570264640688,31.418002311408628,IVP,Failed,0.26410526315789473,0.48264336585998535
22,0,2019/11/17 19:28:25,128,0.2,1,20,0,0,0,0,HO,Gaussian,ST,0.4999999999999999,31.493570264640688,31.170597698154598,IVP,Partially Cooled,0.5272105263157895,0.7464461326599121
23,0,2019/11/17 19:28:26,128,0.2,1,20,0,0,0,0,HO,Gaussian,ST,0.4999999999999999,31.493570264640688,30.621434431872714,IVP,Partially Cooled,0.7903157894736842,1.0072522163391113
24,0,2019/11/17 19:28:27,128,0.2,1,20,0,0,0,0,HO,Gaussian,ST,0.4999999999999999,31.493570264640688,29.454439351537225,IVP,Partially Cooled,1.0534210526315788,1.2370827198028564
25,0,2019/11/17 19:28:29,128,0.2,1,20,0,0,0,0,HO,Gaussian,ST,0.4999999999999999,31.493570264640688,26.51332713500727,IVP,Partially Cooled,1.3165263157894735,1.526867389678955
