,Trail,Time,N,dx,beta_0,beta_V,beta_K,beta_D,beta_Y,g,V,gState,iState,E0,Ei,Ef,Evolver,Cooling,pTime,wTime
0,0,2019/11/18 13:34:53,128,0.2,1,10,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.7997329502173693,IVP,Failed,0.001,0.17986536026000977
1,0,2019/11/18 13:34:53,128,0.2,1,10,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.6620839377057491,IVP,Partially Cooled,0.26410526315789473,0.26180601119995117
2,0,2019/11/18 13:34:54,128,0.2,1,10,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.5850205743848262,IVP,Partially Cooled,0.5272105263157895,0.3347499370574951
3,0,2019/11/18 13:34:54,128,0.2,1,10,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.5372567006176265,IVP,Cooled,0.7903157894736842,0.5106213092803955
4,0,2019/11/18 13:34:55,128,0.2,1,10,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.5118274961612561,IVP,Cooled,1.0534210526315788,0.8893389701843262
5,0,2019/11/18 13:34:56,128,0.2,1,10,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.5016545532437564,IVP,Cooled,1.3165263157894735,1.4219446182250977
6,0,2019/11/18 13:34:58,128,0.2,1,10,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.4965639062046081,IVP,Cooled,1.5796315789473683,1.7796790599822998
7,0,2019/11/18 13:35:00,128,0.2,1,10,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.4855486936698234,IVP,Cooled,1.842736842105263,2.1104352474212646
8,0,2019/11/18 13:35:03,128,0.2,1,10,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.45930169105597185,IVP,Cooled,2.1058421052631577,2.4691686630249023
9,0,2019/11/18 13:35:06,128,0.2,1,10,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.4145854144865751,IVP,Cooled,2.3689473684210527,2.8209075927734375
10,0,2019/11/18 13:35:09,128,0.2,1,10,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.3643278897145315,IVP,Cooled,2.632052631578947,3.2985517978668213
11,0,2019/11/18 13:35:13,128,0.2,1,10,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.3334050057337514,IVP,Cooled,2.8951578947368417,3.705251693725586
12,0,2019/11/18 13:35:17,128,0.2,1,10,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.31773922394633114,IVP,Cooled,3.1582631578947367,4.093963623046875
13,0,2019/11/18 13:35:21,128,0.2,1,10,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.3072550943684073,IVP,Cooled,3.4213684210526316,4.614576816558838
14,0,2019/11/18 13:35:26,128,0.2,1,10,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.30004476509186995,IVP,Cooled,3.684473684210526,4.961320400238037
15,0,2019/11/18 13:35:32,128,0.2,1,10,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.29526114781070617,IVP,Cooled,3.9475789473684206,5.402991533279419
16,0,2019/11/18 13:35:38,128,0.2,1,10,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.29240898448865454,IVP,Cooled,4.210684210526316,5.9196085929870605
17,0,2019/11/18 13:35:44,128,0.2,1,10,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.29106973488356985,IVP,Cooled,4.473789473684211,6.263352870941162
18,0,2019/11/18 13:35:51,128,0.2,1,10,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.2906275310890544,IVP,Cooled,4.736894736842106,6.659060001373291
19,0,2019/11/18 13:35:58,128,0.2,1,10,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.2904391639003152,IVP,Cooled,5.0,7.118719577789307
20,0,2019/11/18 13:35:58,128,0.2,1,20,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.7989416804369848,IVP,Failed,0.001,0.18286490440368652
21,0,2019/11/18 13:35:58,128,0.2,1,20,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.5900159080091053,IVP,Partially Cooled,0.26410526315789473,0.32475948333740234
22,0,2019/11/18 13:35:59,128,0.2,1,20,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.5089621520679795,IVP,Cooled,0.5272105263157895,0.4606587886810303
23,0,2019/11/18 13:35:59,128,0.2,1,20,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.47003968526696005,IVP,Cooled,0.7903157894736842,0.70947265625
24,0,2019/11/18 13:36:01,128,0.2,1,20,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.45272971199955775,IVP,Cooled,1.0534210526315788,1.068206548690796
25,0,2019/11/18 13:36:02,128,0.2,1,20,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.44440046620274437,IVP,Cooled,1.3165263157894735,1.4389324188232422
26,0,2019/11/18 13:36:04,128,0.2,1,20,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.4347832592388795,IVP,Cooled,1.5796315789473683,1.9225733280181885
27,0,2019/11/18 13:36:06,128,0.2,1,20,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.41622802056833963,IVP,Cooled,1.842736842105263,2.3592491149902344
28,0,2019/11/18 13:36:09,128,0.2,1,20,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.38484357481848797,IVP,Cooled,2.1058421052631577,2.790930986404419
29,0,2019/11/18 13:36:12,128,0.2,1,20,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.34482020483975373,IVP,Cooled,2.3689473684210527,3.203622817993164
30,0,2019/11/18 13:36:16,128,0.2,1,20,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.31414159920337353,IVP,Cooled,2.632052631578947,3.6313066482543945
31,0,2019/11/18 13:36:20,128,0.2,1,20,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.304385963912325,IVP,Cooled,2.8951578947368417,4.006028175354004
32,0,2019/11/18 13:36:24,128,0.2,1,20,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.2999711311551523,IVP,Cooled,3.1582631578947367,4.487668514251709
33,0,2019/11/18 13:36:29,128,0.2,1,20,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.2968929956602803,IVP,Cooled,3.4213684210526316,4.8603949546813965
34,0,2019/11/18 13:36:35,128,0.2,1,20,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.2945963721399696,IVP,Cooled,3.684473684210526,5.317055940628052
35,0,2019/11/18 13:36:41,128,0.2,1,20,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.29283659928790606,IVP,Cooled,3.9475789473684206,5.8846352100372314
36,0,2019/11/18 13:36:47,128,0.2,1,20,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.2915714863150795,IVP,Cooled,4.210684210526316,6.223384857177734
37,0,2019/11/18 13:36:53,128,0.2,1,20,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.2907991943308827,IVP,Cooled,4.473789473684211,6.559133529663086
38,0,2019/11/18 13:37:00,128,0.2,1,20,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.29037296631695114,IVP,Cooled,4.736894736842106,7.021791219711304
39,0,2019/11/18 13:37:08,128,0.2,1,20,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.2900947960548128,IVP,Cooled,5.0,7.493440866470337
40,0,2019/11/18 13:37:08,128,0.2,1,30,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.7981550839349221,IVP,Failed,0.001,0.17087316513061523
41,0,2019/11/18 13:37:09,128,0.2,1,30,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.5437813827511584,IVP,Cooled,0.26410526315789473,0.4776442050933838
42,0,2019/11/18 13:37:09,128,0.2,1,30,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.4690415984900793,IVP,Cooled,0.5272105263157895,0.6974818706512451
43,0,2019/11/18 13:37:10,128,0.2,1,30,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.43910412657714115,IVP,Cooled,0.7903157894736842,0.9592883586883545
44,0,2019/11/18 13:37:12,128,0.2,1,30,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.42666509155816745,IVP,Cooled,1.0534210526315788,1.369983434677124
45,0,2019/11/18 13:37:13,128,0.2,1,30,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.41851358891561363,IVP,Cooled,1.3165263157894735,1.7606406211853027
46,0,2019/11/18 13:37:16,128,0.2,1,30,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.4061776922963359,IVP,Cooled,1.5796315789473683,2.2383387088775635
47,0,2019/11/18 13:37:18,128,0.2,1,30,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.3845774117046171,IVP,Cooled,1.842736842105263,2.7099902629852295
48,0,2019/11/18 13:37:21,128,0.2,1,30,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.35313581446479525,IVP,Cooled,2.1058421052631577,3.079714059829712
49,0,2019/11/18 13:37:25,128,0.2,1,30,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.3206123151933187,IVP,Cooled,2.3689473684210527,3.5223865509033203
50,0,2019/11/18 13:37:29,128,0.2,1,30,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.30333981733253645,IVP,Cooled,2.632052631578947,3.9220900535583496
51,0,2019/11/18 13:37:33,128,0.2,1,30,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.29999218350624063,IVP,Cooled,2.8951578947368417,4.357767820358276
52,0,2019/11/18 13:37:38,128,0.2,1,30,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.29807153822830446,IVP,Cooled,3.1582631578947367,4.763465881347656
53,0,2019/11/18 13:37:43,128,0.2,1,30,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.29651030728060057,IVP,Cooled,3.4213684210526316,5.197144985198975
54,0,2019/11/18 13:37:49,128,0.2,1,30,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.2951477092954155,IVP,Cooled,3.684473684210526,5.639816761016846
55,0,2019/11/18 13:37:55,128,0.2,1,30,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.29399916868015447,IVP,Cooled,3.9475789473684206,6.056507587432861
56,0,2019/11/18 13:38:01,128,0.2,1,30,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.293148363608153,IVP,Cooled,4.210684210526316,6.482192516326904
57,0,2019/11/18 13:38:08,128,0.2,1,30,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.29254812303658545,IVP,Cooled,4.473789473684211,6.86890435218811
58,0,2019/11/18 13:38:16,128,0.2,1,30,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.292087181942945,IVP,Cooled,4.736894736842106,7.366535663604736
59,0,2019/11/18 13:38:24,128,0.2,1,30,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.2916313353458051,IVP,Cooled,5.0,8.124972820281982
60,0,2019/11/18 13:38:24,128,0.2,1,40,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.7973713826159562,IVP,Failed,0.001,0.20784521102905273
61,0,2019/11/18 13:38:25,128,0.2,1,40,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.5111779819305933,IVP,Cooled,0.26410526315789473,0.5445971488952637
62,0,2019/11/18 13:38:25,128,0.2,1,40,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.44427385568584893,IVP,Cooled,0.5272105263157895,0.7304582595825195
63,0,2019/11/18 13:38:26,128,0.2,1,40,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.4206975594550595,IVP,Cooled,0.7903157894736842,1.0941860675811768
64,0,2019/11/18 13:38:28,128,0.2,1,40,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.4106961984846482,IVP,Cooled,1.0534210526315788,1.498887538909912
65,0,2019/11/18 13:38:30,128,0.2,1,40,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.40221319786465015,IVP,Cooled,1.3165263157894735,1.9635422229766846
66,0,2019/11/18 13:38:32,128,0.2,1,40,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.38847889915645556,IVP,Cooled,1.5796315789473683,2.3132848739624023
67,0,2019/11/18 13:38:35,128,0.2,1,40,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.3661108830361027,IVP,Cooled,1.842736842105263,2.7669451236724854
68,0,2019/11/18 13:38:38,128,0.2,1,40,0,0,0,-1,HO,Gaussian,BS,0.28822480865662103,0.8005288597992837,0.336584722730673,IVP,Cooled,2.1058421052631577,3.2046215534210205
