Trail,Time,N,dx,beta_0,beta_V,beta_K,beta_D,beta_Y,g,V,gState,iState,E0,Ei,Ef,Evolver,Cooling,pTime,wTime
0,2019/11/17 19:27:11,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,31.49167103,IVP,Failed,0.001,0.186861515
0,2019/11/17 19:27:11,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,31.44746702,IVP,Failed,0.264105263,0.482641935
0,2019/11/17 19:27:12,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,31.29407718,IVP,Failed,0.527210526,0.793411255
0,2019/11/17 19:27:13,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,30.94112878,IVP,Partially Cooled,0.790315789,1.005253792
0,2019/11/17 19:27:14,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,30.15240179,IVP,Partially Cooled,1.053421053,1.237081766
0,2019/11/17 19:27:16,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,28.09741086,IVP,Partially Cooled,1.316526316,1.472906828
0,2019/11/17 19:27:18,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,12.08406793,IVP,Partially Cooled,1.579631579,1.780679464
0,2019/11/17 19:27:20,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,2.715983988,IVP,Partially Cooled,1.842736842,2.248332262
0,2019/11/17 19:27:23,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,2.466178634,IVP,Partially Cooled,2.105842105,2.67201972
0,2019/11/17 19:27:26,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,2.396005979,IVP,Partially Cooled,2.368947368,3.296554089
0,2019/11/17 19:27:30,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,2.362586104,IVP,Partially Cooled,2.632052632,3.728234529
0,2019/11/17 19:27:34,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,2.335970864,IVP,Partially Cooled,2.895157895,4.234859228
0,2019/11/17 19:27:38,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,2.2882891,IVP,Partially Cooled,3.158263158,4.547626019
0,2019/11/17 19:27:43,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,2.124654885,IVP,Partially Cooled,3.421368421,4.941334486
0,2019/11/17 19:27:49,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,1.678649864,IVP,Partially Cooled,3.684473684,5.414982796
0,2019/11/17 19:27:55,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,1.293490244,IVP,Partially Cooled,3.947578947,6.440222263
0,2019/11/17 19:28:02,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,1.122545952,IVP,Partially Cooled,4.210684211,6.563131809
0,2019/11/17 19:28:09,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,0.944178381,IVP,Cooled,4.473789474,6.885891914
0,2019/11/17 19:28:16,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,0.628231336,IVP,Cooled,4.736894737,7.138705254
0,2019/11/17 19:28:24,128,0.2,1,10,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,0.595201507,IVP,Cooled,5,7.826194286
0,2019/11/17 19:28:24,128,0.2,1,20,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,31.49167156,IVP,Failed,0.001,0.188859463
0,2019/11/17 19:28:24,128,0.2,1,20,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,31.41800231,IVP,Failed,0.264105263,0.482643366
0,2019/11/17 19:28:25,128,0.2,1,20,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,31.1705977,IVP,Partially Cooled,0.527210526,0.746446133
0,2019/11/17 19:28:26,128,0.2,1,20,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,30.62143443,IVP,Partially Cooled,0.790315789,1.007252216
0,2019/11/17 19:28:27,128,0.2,1,20,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,29.45443935,IVP,Partially Cooled,1.053421053,1.23708272
0,2019/11/17 19:28:29,128,0.2,1,20,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,26.51332714,IVP,Partially Cooled,1.316526316,1.52686739
0,2019/11/17 19:28:31,128,0.2,1,20,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,8.965875978,IVP,Partially Cooled,1.579631579,1.869611502
0,2019/11/17 19:28:33,128,0.2,1,20,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,1.860127553,IVP,Partially Cooled,1.842736842,2.435193777
0,2019/11/17 19:28:36,128,0.2,1,20,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,1.722353872,IVP,Partially Cooled,2.105842105,2.984765053
0,2019/11/17 19:28:40,128,0.2,1,20,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,1.66365097,IVP,Partially Cooled,2.368947368,3.559358835
0,2019/11/17 19:28:44,128,0.2,1,20,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,1.629007311,IVP,Partially Cooled,2.632052632,4.085969925
0,2019/11/17 19:28:48,128,0.2,1,20,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,1.569914223,IVP,Partially Cooled,2.895157895,4.498663187
0,2019/11/17 19:28:53,128,0.2,1,20,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,1.493499457,IVP,Partially Cooled,3.158263158,5.045256853
0,2019/11/17 19:28:58,128,0.2,1,20,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,1.451973571,IVP,Partially Cooled,3.421368421,5.059247494
0,2019/11/17 19:29:04,128,0.2,1,20,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,1.376768653,IVP,Partially Cooled,3.684473684,5.595850229
0,2019/11/17 19:29:10,128,0.2,1,20,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,1.228649575,IVP,Partially Cooled,3.947578947,6.354285717
0,2019/11/17 19:29:17,128,0.2,1,20,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,1.052046141,IVP,Partially Cooled,4.210684211,6.357284307
0,2019/11/17 19:29:23,128,0.2,1,20,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,0.663496201,IVP,Cooled,4.473789474,6.667054892
0,2019/11/17 19:29:31,128,0.2,1,20,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,0.527731126,IVP,Cooled,4.736894737,7.263612509
0,2019/11/17 19:29:40,128,0.2,1,20,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,0.516984564,IVP,Cooled,5,8.902397871
0,2019/11/17 19:29:40,128,0.2,1,30,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,31.49167232,IVP,Failed,0.001,0.216839314
0,2019/11/17 19:29:40,128,0.2,1,30,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,31.39340873,IVP,Failed,0.264105263,0.586564779
0,2019/11/17 19:29:41,128,0.2,1,30,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,31.06952576,IVP,Partially Cooled,0.527210526,0.842375278
0,2019/11/17 19:29:42,128,0.2,1,30,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,30.37002316,IVP,Partially Cooled,0.790315789,1.026238918
0,2019/11/17 19:29:44,128,0.2,1,30,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,28.929939,IVP,Partially Cooled,1.053421053,1.200110197
0,2019/11/17 19:29:45,128,0.2,1,30,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,25.49398499,IVP,Partially Cooled,1.316526316,1.540856838
0,2019/11/17 19:29:47,128,0.2,1,30,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,9.088369108,IVP,Partially Cooled,1.579631579,2.028494835
0,2019/11/17 19:29:50,128,0.2,1,30,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,2.022139285,IVP,Partially Cooled,1.842736842,2.619057178
0,2019/11/17 19:29:53,128,0.2,1,30,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,1.83089189,IVP,Partially Cooled,2.105842105,3.192632198
0,2019/11/17 19:29:57,128,0.2,1,30,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,1.719233633,IVP,Partially Cooled,2.368947368,3.789189339
0,2019/11/17 19:30:01,128,0.2,1,30,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,1.637552321,IVP,Partially Cooled,2.632052632,4.350773335
0,2019/11/17 19:30:06,128,0.2,1,30,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,1.561513485,IVP,Partially Cooled,2.895157895,4.511652946
0,2019/11/17 19:30:11,128,0.2,1,30,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,1.48952705,IVP,Partially Cooled,3.158263158,5.765724182
0,2019/11/17 19:30:17,128,0.2,1,30,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,1.331832285,IVP,Partially Cooled,3.421368421,5.883634567
0,2019/11/17 19:30:23,128,0.2,1,30,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,1.1341219,IVP,Partially Cooled,3.684473684,6.036522627
0,2019/11/17 19:30:30,128,0.2,1,30,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,0.909888717,IVP,Cooled,3.947578947,6.292331457
0,2019/11/17 19:30:36,128,0.2,1,30,0,0,0,0,HO,Gaussian,ST,0.5,31.49357026,0.685566464,IVP,Cooled,4.210684211,6.591111422
