Trail,Time,N,dx,beta_0,beta_V,beta_K,beta_D,beta_Y,g,V,gState,iState,E0,Ei,Ef,Evolver,Cooling,pTime,wTime
0,2019/11/18 08:19:16,128,0.2,1,20,0,0,0,-1,V0,Gaussian,GM,-0.04167025,-0.028912881,-0.040122593,IVP,Cooled,13,15.72033954
0,2019/11/18 08:19:33,128,0.2,1,20,0,0,0,-1,V0,Gaussian,GM,-0.04167025,-0.028912881,-0.040198291,IVP,Cooled,14,16.86548972
0,2019/11/18 08:19:52,128,0.2,1,20,0,0,0,-1,V0,Gaussian,GM,-0.04167025,-0.028912881,-0.04027907,IVP,Cooled,15,19.24172711
0,2019/11/18 08:20:13,128,0.2,1,20,0,0,0,-1,V0,Gaussian,GM,-0.04167025,-0.028912881,-0.040372677,IVP,Cooled,16,20.30993605
0,2019/11/18 08:20:35,128,0.2,1,20,0,0,0,-1,V0,Gaussian,GM,-0.04167025,-0.028912881,-0.04046366,IVP,Cooled,17,21.99368572
0,2019/11/18 08:20:58,128,0.2,1,20,0,0,0,-1,V0,Gaussian,GM,-0.04167025,-0.028912881,-0.040597463,IVP,Cooled,18,22.8830266
0,2019/11/18 08:21:22,128,0.2,1,20,0,0,0,-1,V0,Gaussian,GM,-0.04167025,-0.028912881,-0.04070149,IVP,Cooled,19,24.34094381
0,2019/11/18 08:21:48,128,0.2,1,20,0,0,0,-1,V0,Gaussian,GM,-0.04167025,-0.028912881,-0.040746144,IVP,Cooled,20,25.82184696
0,2019/11/18 08:22:15,128,0.2,1,20,0,0,0,-1,V0,Gaussian,GM,-0.04167025,-0.028912881,-0.040793257,IVP,Cooled,21,27.57054901
0,2019/11/18 08:22:43,128,0.2,1,20,0,0,0,-1,V0,Gaussian,GM,-0.04167025,-0.028912881,-0.040870291,IVP,Cooled,22,28.088166
0,2019/11/18 08:23:13,128,0.2,1,20,0,0,0,-1,V0,Gaussian,GM,-0.04167025,-0.028912881,-0.04093452,IVP,Cooled,23,29.23831248
0,2019/11/18 08:23:43,128,0.2,1,20,0,0,0,-1,V0,Gaussian,GM,-0.04167025,-0.028912881,-0.040973104,IVP,Cooled,24,29.92180634
0,2019/11/18 08:24:14,128,0.2,1,20,0,0,0,-1,V0,Gaussian,GM,-0.04167025,-0.028912881,-0.041009441,IVP,Cooled,25,31.50862861
0,2019/11/18 08:24:15,128,0.2,1,30,0,0,0,-1,V0,Gaussian,GM,-0.04167025,-0.028912881,-0.035764602,IVP,Cooled,1,1.190117359
0,2019/11/18 08:24:18,128,0.2,1,30,0,0,0,-1,V0,Gaussian,GM,-0.04167025,-0.028912881,-0.038758048,IVP,Cooled,2,2.520131588
0,2019/11/18 08:24:23,128,0.2,1,30,0,0,0,-1,V0,Gaussian,GM,-0.04167025,-0.028912881,-0.039691498,IVP,Cooled,3,4.663540125
0,2019/11/18 08:24:28,128,0.2,1,30,0,0,0,-1,V0,Gaussian,GM,-0.04167025,-0.028912881,-0.040005058,IVP,Cooled,4,5.014280319
0,2019/11/18 08:24:34,128,0.2,1,30,0,0,0,-1,V0,Gaussian,GM,-0.04167025,-0.028912881,-0.04011381,IVP,Cooled,5,6.184413433
0,2019/11/18 08:24:42,128,0.2,1,30,0,0,0,-1,V0,Gaussian,GM,-0.04167025,-0.028912881,-0.04016072,IVP,Cooled,6,8.046026945
0,2019/11/18 08:24:51,128,0.2,1,30,0,0,0,-1,V0,Gaussian,GM,-0.04167025,-0.028912881,-0.04017762,IVP,Cooled,7,8.650584698
0,2019/11/18 08:25:02,128,0.2,1,30,0,0,0,-1,V0,Gaussian,GM,-0.04167025,-0.028912881,-0.040191473,IVP,Cooled,8,11.2366643
0,2019/11/18 08:25:16,128,0.2,1,30,0,0,0,-1,V0,Gaussian,GM,-0.04167025,-0.028912881,-0.040205384,IVP,Cooled,9,14.36034775
0,2019/11/18 08:25:32,128,0.2,1,30,0,0,0,-1,V0,Gaussian,GM,-0.04167025,-0.028912881,-0.040216891,IVP,Cooled,10,15.85024357
0,2019/11/18 08:25:47,128,0.2,1,30,0,0,0,-1,V0,Gaussian,GM,-0.04167025,-0.028912881,-0.040238442,IVP,Cooled,11,14.91393781
0,2019/11/18 08:26:07,128,0.2,1,30,0,0,0,-1,V0,Gaussian,GM,-0.04167025,-0.028912881,-0.040267044,IVP,Cooled,12,19.87825537
0,2019/11/18 08:26:25,128,0.2,1,30,0,0,0,-1,V0,Gaussian,GM,-0.04167025,-0.028912881,-0.040309814,IVP,Cooled,13,18.65716147
0,2019/11/18 08:26:44,128,0.2,1,30,0,0,0,-1,V0,Gaussian,GM,-0.04167025,-0.028912881,-0.040346218,IVP,Cooled,14,18.35738277
