,Trail,Time,N,dx,beta_0,beta_V,beta_K,beta_D,beta_Y,g,V,gState,iState,E0,Ei,Ef,Evolver,Cooling,pTime,wTime
0,0,2019/11/19 23:26:05,128,0.2,1,10,0,0,0,-1,HO,Gaussian,GM,0.28822427805043965,2.0185170120204714,2.0184747025984393,IVP,Failed,0.001,0.18156099319458008
1,0,2019/11/19 23:26:05,128,0.2,1,10,0,0,0,-1,HO,Gaussian,GM,0.28822427805043965,2.0185170120204714,2.018504525783161,IVP,Failed,0.05305263157894737,0.22425484657287598
2,0,2019/11/19 23:26:06,128,0.2,1,10,0,0,0,-1,HO,Gaussian,GM,0.28822427805043965,2.0185170120204714,2.0184458356181127,IVP,Failed,0.10510526315789474,0.24632716178894043
3,0,2019/11/19 23:26:06,128,0.2,1,10,0,0,0,-1,HO,Gaussian,GM,0.28822427805043965,2.0185170120204714,2.0183136432324984,IVP,Failed,0.1571578947368421,0.26714062690734863
4,0,2019/11/19 23:26:06,128,0.2,1,10,0,0,0,-1,HO,Gaussian,GM,0.28822427805043965,2.0185170120204714,2.0180533958677307,IVP,Failed,0.20921052631578949,0.28913140296936035
5,0,2019/11/19 23:26:06,128,0.2,1,10,0,0,0,-1,HO,Gaussian,GM,0.28822427805043965,2.0185170120204714,2.017623978483235,IVP,Failed,0.26126315789473686,0.3101463317871094
6,0,2019/11/19 23:26:07,128,0.2,1,10,0,0,0,-1,HO,Gaussian,GM,0.28822427805043965,2.0185170120204714,2.0169788520690135,IVP,Failed,0.3133157894736842,0.3409609794616699
7,0,2019/11/19 23:26:07,128,0.2,1,10,0,0,0,-1,HO,Gaussian,GM,0.28822427805043965,2.0185170120204714,2.0160637119581426,IVP,Failed,0.3653684210526316,0.3704190254211426
8,0,2019/11/19 23:26:07,128,0.2,1,10,0,0,0,-1,HO,Gaussian,GM,0.28822427805043965,2.0185170120204714,2.0148116157578597,IVP,Failed,0.41742105263157897,0.3928959369659424
9,0,2019/11/19 23:26:08,128,0.2,1,10,0,0,0,-1,HO,Gaussian,GM,0.28822427805043965,2.0185170120204714,2.0131427779982003,IVP,Failed,0.4694736842105263,0.4326000213623047
10,0,2019/11/19 23:26:08,128,0.2,1,10,0,0,0,-1,HO,Gaussian,GM,0.28822427805043965,2.0185170120204714,2.010957269376279,IVP,Failed,0.5215263157894737,0.4686274528503418
11,0,2019/11/19 23:26:09,128,0.2,1,10,0,0,0,-1,HO,Gaussian,GM,0.28822427805043965,2.0185170120204714,2.008132283915301,IVP,Failed,0.5735789473684211,0.5002977848052979
12,0,2019/11/19 23:26:09,128,0.2,1,10,0,0,0,-1,HO,Gaussian,GM,0.28822427805043965,2.0185170120204714,2.0045127296411334,IVP,Failed,0.6256315789473684,0.5341527462005615
13,0,2019/11/19 23:26:10,128,0.2,1,10,0,0,0,-1,HO,Gaussian,GM,0.28822427805043965,2.0185170120204714,1.999900569628791,IVP,Failed,0.6776842105263158,0.5663669109344482
14,0,2019/11/19 23:26:11,128,0.2,1,10,0,0,0,-1,HO,Gaussian,GM,0.28822427805043965,2.0185170120204714,1.9940428138282744,IVP,Partially Cooled,0.7297368421052632,0.6030471324920654
15,0,2019/11/19 23:26:11,128,0.2,1,10,0,0,0,-1,HO,Gaussian,GM,0.28822427805043965,2.0185170120204714,1.9866151079046388,IVP,Partially Cooled,0.7817894736842106,0.6398425102233887
16,0,2019/11/19 23:26:12,128,0.2,1,10,0,0,0,-1,HO,Gaussian,GM,0.28822427805043965,2.0185170120204714,1.9771857858441577,IVP,Partially Cooled,0.8338421052631579,0.6897361278533936
17,0,2019/11/19 23:26:13,128,0.2,1,10,0,0,0,-1,HO,Gaussian,GM,0.28822427805043965,2.0185170120204714,1.965177722942867,IVP,Partially Cooled,0.8858947368421053,0.7248446941375732
18,0,2019/11/19 23:26:13,128,0.2,1,10,0,0,0,-1,HO,Gaussian,GM,0.28822427805043965,2.0185170120204714,1.949805509759674,IVP,Partially Cooled,0.9379473684210526,0.7535743713378906
19,0,2019/11/19 23:26:14,128,0.2,1,10,0,0,0,-1,HO,Gaussian,GM,0.28822427805043965,2.0185170120204714,1.9299795508748847,IVP,Partially Cooled,0.99,0.7999038696289062
20,0,2019/11/19 23:26:15,128,0.2,1,10,0,0,0,-1,HO,Gaussian,GM,0.28822427805043965,2.0185170120204714,1.925539348009603,IVP,Partially Cooled,1.0,0.7738125324249268
21,0,2019/11/19 23:26:16,128,0.2,1,10,0,0,0,-1,HO,Gaussian,GM,0.28822427805043965,2.0185170120204714,1.8323783942067793,IVP,Partially Cooled,1.1379310344827587,0.9033079147338867
22,0,2019/11/19 23:26:17,128,0.2,1,10,0,0,0,-1,HO,Gaussian,GM,0.28822427805043965,2.0185170120204714,1.6155422271302475,IVP,Partially Cooled,1.2758620689655173,0.9652824401855469
23,0,2019/11/19 23:26:18,128,0.2,1,10,0,0,0,-1,HO,Gaussian,GM,0.28822427805043965,2.0185170120204714,1.034806876141261,IVP,Partially Cooled,1.4137931034482758,1.084317922592163
24,0,2019/11/19 23:26:19,128,0.2,1,10,0,0,0,-1,HO,Gaussian,GM,0.28822427805043965,2.0185170120204714,0.4043388567633871,IVP,Cooled,1.5517241379310345,1.154679536819458
25,0,2019/11/19 23:26:20,128,0.2,1,10,0,0,0,-1,HO,Gaussian,GM,0.28822427805043965,2.0185170120204714,0.36798972766943955,IVP,Cooled,1.6896551724137931,1.2510950565338135
